id,nni,first_name,last_name,full_name,gender,birth_date,ethnicity,phone,email,wilaya_id,wilaya_name,moughataa_id,moughataa_name,profile_type,kyc_level,status,device_type,registration_date,last_login,created_at,updated_at
3864,7802332386,Dah,Ould Taleb,Dah Ould Taleb,M,1978-06-24,MAURE,+22232738768,dah.ouldtaleb723@outlook.com,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,USSD,2023-06-15,2023-08-08T23:32:12.669Z,2023-06-15T23:30:37.045Z,2023-08-08T23:32:12.669Z
3011,9202549090,Limam,Ould Mokhtar,Limam Ould Mokhtar,M,1992-03-03,MAURE,+22248796001,,2,Nouakchott-Ouest,6,,DORMANT,,INACTIVE,USSD,2022-08-03,2023-10-14T16:50:20.893Z,2022-08-03T18:11:27.121Z,2023-10-14T16:50:20.893Z
4145,7802155075,Noura,Sall,Noura Sall,F,1978-12-27,PEUL,+22236785927,,2,Nouakchott-Ouest,6,,STANDARD,,ACTIVE,USSD,2022-03-28,2024-03-16T04:42:27.231Z,2022-03-28T22:57:56.606Z,2024-03-16T04:42:27.231Z
6923,6601620157,Aichetou,Mint Nenni,Aichetou Mint Nenni,F,1966-10-13,MAURE,+22223804031,,1,Nouakchott-Nord,2,,DORMANT,,ACTIVE,IOS,2023-10-03,2024-12-15T22:13:33.965Z,2023-10-03T02:53:55.664Z,2024-12-15T22:13:33.965Z
28,0309158095,Messoud,Ould Horma,Messoud Ould Horma,M,2003-01-04,MAURE,+22235094722,,9,Assaba,33,,ACTIVE,,ACTIVE,USSD,2023-11-20,2023-12-14T17:33:31.474Z,2023-11-20T08:58:48.784Z,2023-12-14T17:33:31.474Z
9122,9005885847,Aichetou,Mint Taleb,Aichetou Mint Taleb,F,1990-10-22,MAURE,+22222225686,,5,Trarza,12,,ACTIVE,,ACTIVE,ANDROID,2023-06-23,2023-10-06T05:04:06.115Z,2023-06-23T17:22:49.831Z,2023-10-06T05:04:06.115Z
4204,6002236582,Ténin,Touré,Ténin Touré,F,1960-11-19,PEUL,+22222330015,,2,Nouakchott-Ouest,5,,OCCASIONAL,,SUSPENDED,ANDROID,2023-06-16,2024-12-13T19:27:25.726Z,2023-06-16T23:36:06.037Z,2024-12-13T19:27:25.726Z
6011,7003643339,Saliou,Diallo,Saliou Diallo,M,1970-08-02,PEUL,+22222017236,saliou.diallo788@gmail.com,3,Nouakchott-Sud,8,,DORMANT,,ACTIVE,ANDROID,2022-05-19,2024-05-22T12:31:12.382Z,2022-05-19T13:04:07.575Z,2024-05-22T12:31:12.382Z
5134,9207476252,Cheikh,Ould Limam,Cheikh Ould Limam,M,1992-05-17,MAURE,+22236637024,,7,Gorgol,25,,ACTIVE,,ACTIVE,USSD,2023-10-02,2023-12-03T07:12:08.040Z,2023-10-02T15:41:11.156Z,2023-12-03T07:12:08.040Z
4916,9613582802,Safiya,Faye,Safiya Faye,F,1996-04-13,SONINKE,+22232007532,,13,Tagant,50,,OCCASIONAL,,ACTIVE,ANDROID,2024-12-09,2024-12-10T14:20:42.803Z,2024-12-09T20:00:25.064Z,2024-12-10T14:20:42.803Z
9667,9003635275,Meymouna,Baldé,Meymouna Baldé,F,1990-09-10,PEUL,+22223063069,meymouna.baldé945@yahoo.fr,3,Nouakchott-Sud,7,,OCCASIONAL,,INACTIVE,USSD,2024-07-15,2024-11-21T13:08:25.300Z,2024-07-15T06:42:39.405Z,2024-11-21T13:08:25.300Z
3421,6904113723,Seynabou,Gaye,Seynabou Gaye,F,1969-10-11,PEUL,+22233546144,seynabou.gaye349@outlook.com,4,Dakhlet Nouadhibou,10,,DORMANT,,ACTIVE,IOS,2023-01-13,2023-02-23T22:41:26.842Z,2023-01-13T13:24:57.379Z,2023-02-23T22:41:26.842Z
6115,6602193197,Awa,Thiam,Awa Thiam,F,1966-12-10,PEUL,+22232471002,,2,Nouakchott-Ouest,5,,ACTIVE,,ACTIVE,WEB,2022-09-16,2022-09-24T21:37:50.607Z,2022-09-16T07:46:55.620Z,2022-09-24T21:37:50.607Z
4469,7803325064,Oumou,Kouyaté,Oumou Kouyaté,F,1978-06-23,PEUL,+22237559512,,3,Nouakchott-Sud,8,,ACTIVE,,ACTIVE,ANDROID,2023-07-27,2024-02-23T18:09:43.850Z,2023-07-27T15:21:41.699Z,2024-02-23T18:09:43.850Z
6,6901891969,Cheikh Sidiya,Ould Limam,Cheikh Sidiya Ould Limam,M,1969-04-28,MAURE,+22225299558,,1,Nouakchott-Nord,2,,DORMANT,,ACTIVE,WEB,2024-02-07,2024-03-24T02:45:31.289Z,2024-02-07T08:15:17.797Z,2024-03-24T02:45:31.289Z
5077,9705393736,Abdel Aziz,Ould Isselmou,Abdel Aziz Ould Isselmou,M,1997-08-07,MAURE,+22225037409,,5,Trarza,13,,STANDARD,,ACTIVE,ANDROID,2024-05-29,2024-08-26T03:50:37.935Z,2024-05-29T11:21:47.161Z,2024-08-26T03:50:37.935Z
3916,8607233931,Moustapha,Thiam,Moustapha Thiam,M,1986-11-27,PEUL,+22241166829,,7,Gorgol,22,,STANDARD,,ACTIVE,IOS,2023-10-16,2024-10-11T05:41:44.503Z,2023-10-16T09:02:45.882Z,2024-10-11T05:41:44.503Z
9525,6102572171,Adama,Kane,Adama Kane,M,1961-10-17,WOLOF,+22232632078,adama.kane315@outlook.com,2,Nouakchott-Ouest,4,,DORMANT,,ACTIVE,WEB,2023-02-28,2024-05-08T10:26:35.358Z,2023-02-28T05:50:59.015Z,2024-05-08T10:26:35.358Z
6296,8406351333,Aichetou,Mint El Hacen,Aichetou Mint El Hacen,F,1984-05-06,MAURE,+22224217370,aichetou.mintelhacen608@outlook.com,6,Brakna,20,,STANDARD,,ACTIVE,ANDROID,2024-03-13,2024-06-25T19:52:17.580Z,2024-03-13T16:00:30.969Z,2024-06-25T19:52:17.580Z
8279,9003092700,Sidi,Camara,Sidi Camara,M,1990-02-04,PEUL,+22225520851,,3,Nouakchott-Sud,7,,STANDARD,,ACTIVE,ANDROID,2024-06-23,2024-10-11T03:07:00.646Z,2024-06-23T23:47:10.894Z,2024-10-11T03:07:00.646Z
5851,9403934608,Cheick,Sall,Cheick Sall,M,1994-10-09,PEUL,+22225692295,,3,Nouakchott-Sud,7,,OCCASIONAL,,ACTIVE,IOS,2024-11-14,2024-11-25T14:16:41.584Z,2024-11-14T16:02:23.884Z,2024-11-25T14:16:41.584Z
4297,8002635138,Aichetou,Mint Lemrabott,Aichetou Mint Lemrabott,F,1980-07-21,MAURE,+22224698500,aichetou.mintlemrabott731@yahoo.fr,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2024-02-03,2024-04-20T21:40:15.974Z,2024-02-03T22:49:19.141Z,2024-04-20T21:40:15.974Z
3872,0501004617,Ely,Bathily,Ely Bathily,M,2005-07-09,PEUL,+22222832964,ely.bathily874@hotmail.fr,1,Nouakchott-Nord,2,,DORMANT,,ACTIVE,ANDROID,2023-04-08,2024-01-27T19:28:38.814Z,2023-04-08T22:49:48.411Z,2024-01-27T19:28:38.814Z
4905,9301037407,Sekou,Bah,Sekou Bah,M,1993-05-12,SONINKE,+22235991055,sekou.bah422@hotmail.fr,1,Nouakchott-Nord,3,,STANDARD,,ACTIVE,ANDROID,2024-01-13,2024-03-19T23:38:47.318Z,2024-01-13T09:36:06.875Z,2024-03-19T23:38:47.318Z
7162,0003444320,Houda,Bah,Houda Bah,F,2000-03-28,PEUL,+22224884780,,3,Nouakchott-Sud,7,,ACTIVE,,ACTIVE,ANDROID,2024-01-09,2024-07-08T03:27:58.927Z,2024-01-09T00:36:08.625Z,2024-07-08T03:27:58.927Z
7450,8406387499,Aichetou,Mint El Hacen,Aichetou Mint El Hacen,F,1984-05-06,MAURE,+22233160968,,6,Brakna,20,,ACTIVE,,ACTIVE,ANDROID,2023-10-04,2024-08-31T22:44:13.914Z,2023-10-04T13:40:25.976Z,2024-08-31T22:44:13.914Z
8961,6602737618,Mahjouba,Mint Maloum,Mahjouba Mint Maloum,F,1966-09-17,MAURE,+22224305532,,2,Nouakchott-Ouest,6,,DORMANT,,ACTIVE,ANDROID,2024-06-08,2024-08-23T22:37:32.972Z,2024-06-08T01:05:31.262Z,2024-08-23T22:37:32.972Z
3671,0414897766,Sidi,Diop,Sidi Diop,M,2004-08-09,PEUL,+22243854679,,14,Inchiri,52,,DORMANT,,ACTIVE,API,2022-05-11,2024-10-01T11:22:19.283Z,2022-05-11T04:04:46.425Z,2024-10-01T11:22:19.283Z
6741,6001579626,Defa,Ndiaye,Defa Ndiaye,F,1960-09-14,SONINKE,+22245748440,defa.ndiaye563@yahoo.fr,1,Nouakchott-Nord,1,,STANDARD,,ACTIVE,ANDROID,2022-05-28,2024-02-11T23:08:43.180Z,2022-05-28T09:03:37.597Z,2024-02-11T23:08:43.180Z
1982,6302827132,Horma,Ould Bouha,Horma Ould Bouha,M,1963-05-16,MAURE,+22233565304,,2,Nouakchott-Ouest,6,,STANDARD,,ACTIVE,ANDROID,2022-10-13,2023-05-31T14:23:43.536Z,2022-10-13T19:05:59.199Z,2023-05-31T14:23:43.536Z
745,6001364145,Naima,Mint Salem,Naima Mint Salem,F,1960-09-26,MAURE,+22234995711,,1,Nouakchott-Nord,1,,OCCASIONAL,,ACTIVE,ANDROID,2023-09-05,2024-05-09T19:26:29.562Z,2023-09-05T12:04:20.555Z,2024-05-09T19:26:29.562Z
4858,9002433641,Néné,Barry,Néné Barry,F,1990-12-23,PEUL,+22233165411,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2024-06-15,2024-06-27T16:00:10.695Z,2024-06-15T07:05:36.767Z,2024-06-27T16:00:10.695Z
9349,8702528844,Safiya,Bathily,Safiya Bathily,F,1987-07-18,SONINKE,+22243309768,safiya.bathily211@hotmail.fr,2,Nouakchott-Ouest,6,,OCCASIONAL,,ACTIVE,ANDROID,2022-02-03,2024-02-23T23:43:23.432Z,2022-02-03T02:54:44.573Z,2024-02-23T23:43:23.432Z
7136,7103840373,Vatma,Ndiaye,Vatma Ndiaye,F,1971-02-27,PEUL,+22234980024,vatma.ndiaye497@outlook.com,3,Nouakchott-Sud,8,,STANDARD,,ACTIVE,IOS,2023-06-27,2024-07-15T03:19:00.316Z,2023-06-27T13:12:01.202Z,2024-07-15T03:19:00.316Z
428,9803488987,Mohamed,Ould Abdallah,Mohamed Ould Abdallah,M,1998-03-05,MAURE,+22246027201,mohamed.ouldabdallah311@gmail.com,3,Nouakchott-Sud,7,,STANDARD,,ACTIVE,IOS,2022-04-22,2022-07-03T22:29:14.614Z,2022-04-22T15:58:04.253Z,2022-07-03T22:29:14.614Z
993,0309034335,Salem,Ould Vadel,Salem Ould Vadel,M,2003-01-15,MAURE,+22222427623,,9,Assaba,31,,OCCASIONAL,,ACTIVE,USSD,2022-01-30,2024-07-18T04:55:30.892Z,2022-01-30T04:20:08.428Z,2024-07-18T04:55:30.892Z
3862,6002494847,Houda,Mint Messoud,Houda Mint Messoud,F,1960-06-06,MAURE,+22234543705,,2,Nouakchott-Ouest,6,,STANDARD,,ACTIVE,ANDROID,2023-07-22,2023-10-09T10:06:34.181Z,2023-07-22T06:39:12.902Z,2023-10-09T10:06:34.181Z
7371,6302168095,Moulaye,Ould Taleb,Moulaye Ould Taleb,M,1963-02-16,MAURE,+22234198755,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2023-06-17,2024-01-25T10:14:24.477Z,2023-06-17T10:34:24.947Z,2024-01-25T10:14:24.477Z
425,9401810801,Ablaye,Koita,Ablaye Koita,M,1994-06-24,PEUL,+22225938343,ablaye.koita897@hotmail.fr,1,Nouakchott-Nord,1,,ACTIVE,,ACTIVE,API,2023-12-21,2024-04-03T15:43:19.478Z,2023-12-21T14:27:37.591Z,2024-04-03T15:43:19.478Z
5231,8404295440,Nagi,Kane,Nagi Kane,M,1984-12-19,PEUL,+22223242302,,4,Dakhlet Nouadhibou,10,,ACTIVE,,ACTIVE,IOS,2023-08-11,2023-10-16T14:15:28.141Z,2023-08-11T15:05:40.932Z,2023-10-16T14:15:28.141Z
239,0403394878,Mahfoudh,Sow,Mahfoudh Sow,M,2004-09-11,PEUL,+22223500915,mahfoudh.sow784@gmail.com,3,Nouakchott-Sud,9,,STANDARD,,ACTIVE,ANDROID,2024-04-03,2024-08-28T21:18:46.285Z,2024-04-03T05:46:20.580Z,2024-08-28T21:18:46.285Z
4944,0205991006,Aziza,Mint Isselmou,Aziza Mint Isselmou,F,2002-01-18,MAURE,+22236811191,,5,Trarza,13,,STANDARD,,ACTIVE,ANDROID,2022-06-05,2024-12-05T10:13:44.062Z,2022-06-05T08:11:26.401Z,2024-12-05T10:13:44.062Z
3104,8304936362,Aziza,Mint Moulaye,Aziza Mint Moulaye,F,1983-09-08,MAURE,+22224716273,aziza.mintmoulaye119@outlook.com,4,Dakhlet Nouadhibou,10,,OCCASIONAL,,PENDING_KYC,ANDROID,2022-09-01,2024-09-27T10:38:29.006Z,2022-09-01T14:36:46.936Z,2024-09-27T10:38:29.006Z
7602,9102669823,Mouna,Mint Soufi,Mouna Mint Soufi,F,1991-08-06,MAURE,+22224200279,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2023-04-07,2024-02-13T12:38:14.284Z,2023-04-07T22:47:17.049Z,2024-02-13T12:38:14.284Z
9765,6702576036,Leila,Mbow,Leila Mbow,F,1967-09-04,PEUL,+22237050047,leila.mbow847@outlook.com,2,Nouakchott-Ouest,4,,OCCASIONAL,,ACTIVE,ANDROID,2024-02-05,2024-10-18T16:54:47.691Z,2024-02-05T18:47:13.913Z,2024-10-18T16:54:47.691Z
1949,8303576192,Wedadi,Barry,Wedadi Barry,M,1983-02-12,PEUL,+22246569782,,3,Nouakchott-Sud,9,,DORMANT,,ACTIVE,IOS,2024-04-12,2024-10-31T20:19:23.921Z,2024-04-12T11:40:23.397Z,2024-10-31T20:19:23.921Z
1539,7602077582,Vall,Bathily,Vall Bathily,M,1976-11-24,SONINKE,+22235667895,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2022-02-12,2022-07-24T04:34:10.341Z,2022-02-12T09:32:04.185Z,2022-07-24T04:34:10.341Z
5493,8702216589,Rokaya,Ly,Rokaya Ly,F,1987-09-05,PEUL,+22222833140,rokaya.ly457@gmail.com,2,Nouakchott-Ouest,5,,OCCASIONAL,,ACTIVE,IOS,2022-03-02,2022-05-07T06:30:09.955Z,2022-03-02T09:35:36.486Z,2022-05-07T06:30:09.955Z
2661,8207611555,Leila,Mint El Ghassem,Leila Mint El Ghassem,F,1982-01-28,MAURE,+22222971191,,7,Gorgol,24,,OCCASIONAL,,PENDING_KYC,ANDROID,2024-06-20,2024-07-18T00:01:06.019Z,2024-06-20T11:34:11.600Z,2024-07-18T00:01:06.019Z
7355,6510486279,Yahya,Ould Nagi,Yahya Ould Nagi,M,1965-02-25,MAURE,+22242579340,,10,Hodh Ech Chargui,40,,PREMIUM,,ACTIVE,ANDROID,2022-05-03,2024-05-21T04:07:46.779Z,2022-05-03T15:16:10.675Z,2024-05-21T04:07:46.779Z
2990,6707289447,Zahra,Touré,Zahra Touré,F,1967-08-14,PEUL,+22245808180,,7,Gorgol,25,,ACTIVE,,ACTIVE,ANDROID,2024-02-05,2024-12-28T13:09:47.991Z,2024-02-05T21:33:32.259Z,2024-12-28T13:09:47.991Z
406,8203426757,Kiné,Ndiaye,Kiné Ndiaye,F,1982-12-14,PEUL,+22243219378,kiné.ndiaye250@hotmail.fr,3,Nouakchott-Sud,7,,STANDARD,,ACTIVE,WEB,2022-11-24,2023-03-16T05:22:43.586Z,2022-11-24T18:35:34.086Z,2023-03-16T05:22:43.586Z
2729,9712780116,Tamba,Diarra,Tamba Diarra,M,1997-07-18,PEUL,+22232224557,,12,Adrar,47,,ACTIVE,,ACTIVE,USSD,2022-08-21,2022-10-14T00:00:20.905Z,2022-08-21T22:14:30.607Z,2022-10-14T00:00:20.905Z
8073,0215718330,Mouna,Mint Abdel Kader,Mouna Mint Abdel Kader,F,2002-07-16,MAURE,+22249460125,,15,Tiris Zemmour,55,,OCCASIONAL,,ACTIVE,ANDROID,2022-04-28,2022-10-02T12:22:35.160Z,2022-04-28T15:09:14.679Z,2022-10-02T12:22:35.160Z
6990,6401599464,Malick,Bathily,Malick Bathily,M,1964-12-14,SONINKE,+22222451799,,1,Nouakchott-Nord,3,,STANDARD,,ACTIVE,ANDROID,2024-10-05,2024-12-25T17:20:45.650Z,2024-10-05T21:34:56.839Z,2024-12-25T17:20:45.650Z
6875,0405779259,Aichetou,Mint El Hacen,Aichetou Mint El Hacen,F,2004-08-07,MAURE,+22225517751,,5,Trarza,16,,OCCASIONAL,,ACTIVE,ANDROID,2022-09-18,2024-07-09T08:14:57.705Z,2022-09-18T04:11:00.875Z,2024-07-09T08:14:57.705Z
3747,9801018333,Kelthoum,Mint Wedadi,Kelthoum Mint Wedadi,F,1998-11-24,MAURE,+22222271483,,1,Nouakchott-Nord,2,,STANDARD,,ACTIVE,ANDROID,2023-01-20,2023-10-03T14:27:26.076Z,2023-01-20T02:20:08.758Z,2023-10-03T14:27:26.076Z
8868,7202202757,Cheikh Sidiya,Ould Hamoud,Cheikh Sidiya Ould Hamoud,M,1972-01-17,MAURE,+22237469497,,2,Nouakchott-Ouest,6,,DORMANT,,ACTIVE,IOS,2022-01-10,2023-02-19T20:45:20.249Z,2022-01-10T19:50:08.039Z,2023-02-19T20:45:20.249Z
7370,8515872309,Ndèye,Sow,Ndèye Sow,F,1985-11-05,PEUL,+22222249915,ndèye.sow161@outlook.com,15,Tiris Zemmour,55,,DORMANT,,ACTIVE,IOS,2023-01-24,2023-12-14T03:36:59.555Z,2023-01-24T15:57:56.426Z,2023-12-14T03:36:59.555Z
3069,8702018758,Yaya,Thiam,Yaya Thiam,M,1987-09-19,PEUL,+22223378640,,2,Nouakchott-Ouest,5,,OCCASIONAL,,ACTIVE,ANDROID,2024-11-14,2024-12-22T05:50:53.310Z,2024-11-14T16:18:25.346Z,2024-12-22T05:50:53.310Z
5821,0501993108,Mariem,Ndiaye,Mariem Ndiaye,F,2005-12-05,PEUL,+22223476823,mariem.ndiaye631@hotmail.fr,1,Nouakchott-Nord,3,,DORMANT,,ACTIVE,ANDROID,2024-05-25,2024-10-17T12:10:51.106Z,2024-05-25T09:51:05.854Z,2024-10-17T12:10:51.106Z
5802,9501694037,Mariem,Cissé,Mariem Cissé,F,1995-12-15,PEUL,+22234109170,,1,Nouakchott-Nord,3,,STANDARD,,ACTIVE,WEB,2023-11-21,2024-10-25T07:36:58.841Z,2023-11-21T21:54:35.646Z,2024-10-25T07:36:58.841Z
6299,8109627182,Abdoulaye,Ly,Abdoulaye Ly,M,1981-11-22,WOLOF,+22234557137,,9,Assaba,33,,ACTIVE,,ACTIVE,USSD,2022-03-09,2023-09-16T02:07:23.377Z,2022-03-09T10:49:42.282Z,2023-09-16T02:07:23.377Z
8384,0502807619,Naha,Bathily,Naha Bathily,F,2005-03-20,PEUL,+22223035851,,2,Nouakchott-Ouest,6,,STANDARD,,ACTIVE,ANDROID,2024-10-01,2024-10-07T14:51:58.920Z,2024-10-01T14:25:43.932Z,2024-10-07T14:51:58.920Z
6620,6902408166,Gaoussou,Sy,Gaoussou Sy,M,1969-11-28,PEUL,+22234306852,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2023-08-05,2024-12-03T07:51:16.264Z,2023-08-05T11:05:04.619Z,2024-12-03T07:51:16.264Z
947,6103768146,Sekou,Fofana,Sekou Fofana,M,1961-07-18,SONINKE,+22242228562,sekou.fofana77@gmail.com,3,Nouakchott-Sud,8,,STANDARD,,ACTIVE,ANDROID,2022-03-23,2023-10-17T16:59:30.613Z,2022-03-23T11:39:26.943Z,2023-10-17T16:59:30.613Z
3847,8715943399,Lemrabott,Ould Mokhtar,Lemrabott Ould Mokhtar,M,1987-09-08,MAURE,+22232333572,,15,Tiris Zemmour,55,,ACTIVE,,ACTIVE,IOS,2023-07-21,2024-12-16T16:33:25.005Z,2023-07-21T10:38:39.343Z,2024-12-16T16:33:25.005Z
4098,9415293272,Abdel Aziz,Ould Salem,Abdel Aziz Ould Salem,M,1994-01-27,MAURE,+22223553120,abdelaziz.ouldsalem942@gmail.com,15,Tiris Zemmour,54,,DORMANT,,ACTIVE,USSD,2024-11-27,2024-12-21T22:23:07.792Z,2024-11-27T08:04:48.581Z,2024-12-21T22:23:07.792Z
4658,7904849191,Isselmou,Ould Soufi,Isselmou Ould Soufi,M,1979-02-09,MAURE,+22225918209,isselmou.ouldsoufi104@outlook.com,4,Dakhlet Nouadhibou,10,,ACTIVE,,ACTIVE,USSD,2023-11-13,2024-02-03T02:50:15.851Z,2023-11-13T19:40:30.192Z,2024-02-03T02:50:15.851Z
3558,7206031571,Mariam,Diallo,Mariam Diallo,F,1972-08-11,WOLOF,+22222474646,mariam.diallo114@outlook.com,6,Brakna,18,,STANDARD,,ACTIVE,ANDROID,2023-03-14,2023-09-11T04:37:31.843Z,2023-03-14T19:59:55.561Z,2023-09-11T04:37:31.843Z
7000,8011095767,Defa,Mint Abeih,Defa Mint Abeih,F,1980-09-22,MAURE,+22242617867,,11,Hodh El Gharbi,41,,STANDARD,,ACTIVE,ANDROID,2024-04-02,2024-04-29T00:37:46.530Z,2024-04-02T22:57:50.335Z,2024-04-29T00:37:46.530Z
8175,6407103292,Tekber,Diakité,Tekber Diakité,F,1964-03-08,WOLOF,+22232973574,,7,Gorgol,23,,OCCASIONAL,,ACTIVE,USSD,2024-04-21,2024-06-04T01:55:38.799Z,2024-04-21T05:41:39.461Z,2024-06-04T01:55:38.799Z
5382,9206209312,Mouna,Mint El Mokhtar,Mouna Mint El Mokhtar,F,1992-04-19,MAURE,+22222046373,,6,Brakna,20,,ACTIVE,,ACTIVE,ANDROID,2023-12-27,2024-08-25T18:30:21.911Z,2023-12-27T05:51:39.341Z,2024-08-25T18:30:21.911Z
9320,7801466350,Habiba,Ndour,Habiba Ndour,F,1978-01-14,SONINKE,+22222917702,habiba.ndour469@hotmail.fr,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,ANDROID,2023-05-03,2023-06-21T05:49:43.230Z,2023-05-03T20:37:59.826Z,2023-06-21T05:49:43.230Z
9286,6903788696,Mariem,Sakho,Mariem Sakho,F,1969-08-09,WOLOF,+22232122108,,3,Nouakchott-Sud,8,,PREMIUM,,ACTIVE,ANDROID,2022-03-05,2023-12-20T14:19:27.528Z,2022-03-05T10:43:22.399Z,2023-12-20T14:19:27.528Z
1328,7703998890,Ahmed Baba,Diallo,Ahmed Baba Diallo,M,1977-04-08,WOLOF,+22242974366,,3,Nouakchott-Sud,9,,OCCASIONAL,,ACTIVE,USSD,2022-11-27,2024-05-03T09:06:55.942Z,2022-11-27T02:31:11.664Z,2024-05-03T09:06:55.942Z
1104,9204974128,Houda,Mint El Mokhtar,Houda Mint El Mokhtar,F,1992-09-13,MAURE,+22224141409,houda.mintelmokhtar189@hotmail.fr,4,Dakhlet Nouadhibou,10,,ACTIVE,,ACTIVE,WEB,2023-03-20,2024-10-02T05:41:37.041Z,2023-03-20T19:42:38.249Z,2024-10-02T05:41:37.041Z
9705,9402945216,Sidi Mohamed,Ould Ethmane,Sidi Mohamed Ould Ethmane,M,1994-10-21,MAURE,+22232170000,,2,Nouakchott-Ouest,4,,OCCASIONAL,,ACTIVE,ANDROID,2023-03-11,2023-12-25T20:20:28.775Z,2023-03-11T13:44:30.132Z,2023-12-25T20:20:28.775Z
6180,8402149479,Mahfoudh,Ould Cheikh,Mahfoudh Ould Cheikh,M,1984-07-19,MAURE,+22236331210,mahfoudh.ouldcheikh767@hotmail.fr,2,Nouakchott-Ouest,4,,OCCASIONAL,,ACTIVE,ANDROID,2023-04-07,2023-11-01T07:11:57.797Z,2023-04-07T19:02:59.394Z,2023-11-01T07:11:57.797Z
7852,8203818640,Doudou,Touré,Doudou Touré,M,1982-01-13,PEUL,+22223554890,,3,Nouakchott-Sud,9,,ACTIVE,,ACTIVE,ANDROID,2022-05-25,2022-06-30T20:20:38.030Z,2022-05-25T00:38:49.979Z,2022-06-30T20:20:38.030Z
9300,7503815009,Safiya,Mint El Ghassem,Safiya Mint El Ghassem,F,1975-12-02,MAURE,+22224446581,safiya.mintelghassem781@hotmail.fr,3,Nouakchott-Sud,7,,OCCASIONAL,,PENDING_KYC,IOS,2023-05-28,2024-10-24T05:22:41.140Z,2023-05-28T14:31:19.190Z,2024-10-24T05:22:41.140Z
1198,7403980797,Mohamed Mahmoud,Ould Vall,Mohamed Mahmoud Ould Vall,M,1974-04-23,MAURE,+22225578646,,3,Nouakchott-Sud,9,,DORMANT,,ACTIVE,ANDROID,2022-11-13,2024-05-27T06:27:52.536Z,2022-11-13T07:35:04.028Z,2024-05-27T06:27:52.536Z
1829,8104215562,Oumou,Niang,Oumou Niang,F,1981-02-07,WOLOF,+22242371215,,4,Dakhlet Nouadhibou,10,,DORMANT,,ACTIVE,ANDROID,2022-06-26,2022-09-22T18:30:38.356Z,2022-06-26T18:08:21.148Z,2022-09-22T18:30:38.356Z
3502,8207788707,Aminata,Anne,Aminata Anne,F,1982-12-19,PEUL,+22225444349,aminata.anne609@outlook.com,7,Gorgol,24,,STANDARD,,ACTIVE,ANDROID,2022-11-12,2024-07-31T07:28:00.321Z,2022-11-12T20:24:51.775Z,2024-07-31T07:28:00.321Z
696,0502875838,Sira,Sow,Sira Sow,F,2005-05-10,SONINKE,+22224047526,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2024-01-25,2024-05-18T09:01:09.318Z,2024-01-25T01:41:50.141Z,2024-05-18T09:01:09.318Z
8268,8404196619,Taleb,Ould Mokhtar,Taleb Ould Mokhtar,M,1984-01-24,MAURE,+22225446177,,4,Dakhlet Nouadhibou,10,,STANDARD,,ACTIVE,ANDROID,2022-11-26,2024-04-21T21:15:12.961Z,2022-11-26T16:56:56.908Z,2024-04-21T21:15:12.961Z
3852,6201470538,Cellou,Kouyaté,Cellou Kouyaté,M,1962-06-22,PEUL,+22235730370,,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,ANDROID,2023-05-07,2023-07-23T22:18:50.526Z,2023-05-07T09:12:24.831Z,2023-07-23T22:18:50.526Z
4317,7202964819,Abdallah,Ould Vadel,Abdallah Ould Vadel,M,1972-08-08,MAURE,+22243910127,,2,Nouakchott-Ouest,5,,OCCASIONAL,,ACTIVE,IOS,2023-12-22,2024-02-06T10:30:23.584Z,2023-12-22T04:49:16.642Z,2024-02-06T10:30:23.584Z
1103,0315558591,Rokaya,Mint Zein,Rokaya Mint Zein,F,2003-02-03,MAURE,+22248739398,rokaya.mintzein404@gmail.com,15,Tiris Zemmour,55,,OCCASIONAL,,ACTIVE,ANDROID,2024-03-10,2024-09-17T08:30:25.806Z,2024-03-10T06:35:17.425Z,2024-09-17T08:30:25.806Z
9628,8702052194,Hamoud,Bâ,Hamoud Bâ,M,1987-11-05,PEUL,+22223332635,hamoud.bâ662@gmail.com,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2022-10-05,2023-01-02T14:46:19.845Z,2022-10-05T17:01:17.653Z,2023-01-02T14:46:19.845Z
1543,9909303395,Khadijetou,Mint Isselmou,Khadijetou Mint Isselmou,F,1999-07-25,MAURE,+22246770873,khadijetou.mintisselmou892@yahoo.fr,9,Assaba,34,,STANDARD,,ACTIVE,ANDROID,2023-09-26,2023-12-31T06:36:20.905Z,2023-09-26T11:22:57.516Z,2023-12-31T06:36:20.905Z
