id,user_id,account_number,account_type,account_type_label,currency,balance,available_balance,daily_limit,monthly_limit,status,is_primary,opened_date,last_activity,created_at,updated_at
4432,4032,NW138773948,WALLET,,MRU,400,27000,500000,15000000,ACTIVE,true,2022-11-23,2024-06-28T07:00:33.002Z,2022-11-23T18:16:55.623Z,2024-06-28T07:00:33.002Z
4441,4041,NS871066451,SAVINGS,,MRU,46000,46000,500000,15000000,ACTIVE,true,2022-06-11,2024-11-09T10:19:27.762Z,2022-06-11T09:11:15.951Z,2024-11-09T10:19:27.762Z
4444,4043,NA537107229,AGENT,,MRU,33000,45000,500000,15000000,ACTIVE,true,2022-12-29,2024-10-01T05:49:22.675Z,2022-12-29T13:51:55.098Z,2024-10-01T05:49:22.675Z
4472,4070,NA884530306,AGENT,,MRU,31000,31000,500000,15000000,ACTIVE,true,2022-08-27,2023-04-14T07:18:45.771Z,2022-08-27T04:49:35.635Z,2023-04-14T07:18:45.771Z
4487,4084,NW333572536,WALLET,,MRU,1178400,42000,500000,15000000,ACTIVE,true,2024-02-12,2024-10-27T10:26:29.045Z,2024-02-12T09:17:40.496Z,2024-10-27T10:26:29.045Z
4491,4088,NC303717613,CORPORATE,,MRU,15175,45000,500000,15000000,ACTIVE,true,2022-01-14,2022-12-29T06:24:39.972Z,2022-01-14T01:47:22.307Z,2022-12-29T06:24:39.972Z
4501,4098,NS384548187,SAVINGS,,MRU,2600,34000,500000,15000000,ACTIVE,true,2024-11-27,2024-12-01T06:25:13.117Z,2024-11-27T08:04:48.581Z,2024-12-01T06:25:13.117Z
4516,4111,NA475982785,AGENT,,MRU,9580,38000,500000,15000000,ACTIVE,true,2023-04-24,2024-04-09T21:48:13.711Z,2023-04-24T11:55:20.506Z,2024-04-09T21:48:13.711Z
4518,4113,NW486958652,WALLET,,MRU,34000,34000,500000,15000000,DORMANT,true,2024-06-07,2024-11-17T23:54:20.097Z,2024-06-07T00:05:23.147Z,2024-11-17T23:54:20.097Z
4531,4126,NM354762077,MERCHANT,,MRU,335,6900,500000,15000000,ACTIVE,true,2022-01-31,2023-06-26T07:33:33.266Z,2022-01-31T16:42:39.056Z,2023-06-26T07:33:33.266Z
4550,4143,NW162177026,WALLET,,MRU,3900,3900,500000,15000000,ACTIVE,true,2023-11-23,2024-04-15T02:40:42.510Z,2023-11-23T23:23:22.786Z,2024-04-15T02:40:42.510Z
4552,4145,NW024937391,WALLET,,MRU,6750,49000,500000,15000000,ACTIVE,true,2022-03-28,2024-08-10T04:54:27.600Z,2022-03-28T22:57:56.606Z,2024-08-10T04:54:27.600Z
4555,4148,NM963293552,MERCHANT,,MRU,528,11000,500000,15000000,ACTIVE,true,2022-10-05,2024-09-16T04:13:32.286Z,2022-10-05T12:44:42.975Z,2024-09-16T04:13:32.286Z
4575,4166,NM716717481,MERCHANT,,MRU,100,29000,500000,15000000,ACTIVE,true,2023-02-03,2024-09-21T04:33:50.637Z,2023-02-03T11:18:36.615Z,2024-09-21T04:33:50.637Z
4600,4189,NW056329369,WALLET,,MRU,18000,18000,500000,15000000,ACTIVE,true,2023-03-13,2024-12-02T13:01:47.073Z,2023-03-13T06:03:03.300Z,2024-12-02T13:01:47.073Z
4604,4193,NW369159698,WALLET,,MRU,788000,788000,500000,15000000,ACTIVE,true,2022-11-13,2023-04-29T00:31:00.450Z,2022-11-13T03:19:37.019Z,2023-04-29T00:31:00.450Z
4605,4193,NS864249945,SAVINGS,,MRU,1551000,1551000,500000,15000000,ACTIVE,false,2022-11-13,2024-11-13T02:54:10.316Z,2022-11-13T03:19:37.019Z,2024-11-13T02:54:10.316Z
4606,4193,NS487234831,SAVINGS,,MRU,1248000,1248000,500000,15000000,ACTIVE,false,2022-11-13,2024-10-16T08:48:26.606Z,2022-11-13T03:19:37.019Z,2024-10-16T08:48:26.606Z
4617,4204,NA014865159,AGENT,,MRU,13000,13000,500000,15000000,ACTIVE,true,2023-06-16,2024-04-27T08:52:23.483Z,2023-06-16T23:36:06.037Z,2024-04-27T08:52:23.483Z
4618,4205,NM346277475,MERCHANT,,MRU,91000,91000,500000,15000000,ACTIVE,true,2024-12-05,2024-12-21T11:19:08.331Z,2024-12-05T14:03:53.983Z,2024-12-21T11:19:08.331Z
4619,4205,NS116408348,SAVINGS,,MRU,800,324000,500000,15000000,ACTIVE,false,2024-12-05,2024-12-19T01:09:54.415Z,2024-12-05T14:03:53.983Z,2024-12-19T01:09:54.415Z
4620,4206,NS372821688,SAVINGS,,MRU,43000,43000,500000,15000000,ACTIVE,true,2022-06-08,2022-10-22T03:01:43.795Z,2022-06-08T12:58:00.083Z,2022-10-22T03:01:43.795Z
4622,4208,NA455473423,AGENT,,MRU,30000,30000,500000,15000000,DORMANT,true,2022-05-15,2022-08-07T12:00:43.041Z,2022-05-15T00:21:01.850Z,2022-08-07T12:00:43.041Z
4629,4214,NW105039387,WALLET,,MRU,45000,45000,500000,15000000,FROZEN,true,2023-08-29,2024-04-04T14:50:22.883Z,2023-08-29T23:24:25.525Z,2024-04-04T14:50:22.883Z
4656,4239,NM935276985,MERCHANT,,MRU,28000,28000,500000,15000000,ACTIVE,true,2022-12-19,2024-05-21T21:49:33.817Z,2022-12-19T17:23:03.759Z,2024-05-21T21:49:33.817Z
4670,4249,NC323496103,CORPORATE,,MRU,16360,13000,500000,15000000,ACTIVE,true,2024-10-08,2024-10-24T20:32:40.004Z,2024-10-08T20:30:22.933Z,2024-10-24T20:32:40.004Z
4679,4258,NW620975762,WALLET,,MRU,19000,19000,500000,15000000,ACTIVE,true,2024-09-12,2024-10-03T10:46:26.293Z,2024-09-12T19:54:57.675Z,2024-10-03T10:46:26.293Z
4691,4269,NW481988698,WALLET,,MRU,4350,2700,500000,15000000,ACTIVE,true,2022-12-16,2024-08-27T08:21:01.225Z,2022-12-16T03:54:30.647Z,2024-08-27T08:21:01.225Z
4692,4270,NW687036514,WALLET,,MRU,1400,24000,500000,15000000,ACTIVE,true,2024-01-03,2024-07-07T06:50:46.618Z,2024-01-03T02:30:22.644Z,2024-07-07T06:50:46.618Z
4699,4277,NM247179865,MERCHANT,,MRU,225000,5000,500000,15000000,ACTIVE,true,2022-11-18,2024-05-14T01:00:26.316Z,2022-11-18T08:32:44.773Z,2024-05-14T01:00:26.316Z
4707,4283,NW487999081,WALLET,,MRU,37000,37000,500000,15000000,ACTIVE,true,2023-09-20,2024-04-19T01:28:04.536Z,2023-09-20T10:58:39.536Z,2024-04-19T01:28:04.536Z
4724,4297,NS778117895,SAVINGS,,MRU,12500,28000,500000,15000000,ACTIVE,true,2024-02-03,2024-04-21T20:40:37.599Z,2024-02-03T22:49:19.141Z,2024-04-21T20:40:37.599Z
4733,4306,NS601578474,SAVINGS,,MRU,2525,15000,500000,15000000,ACTIVE,true,2022-10-25,2024-06-08T12:01:39.577Z,2022-10-25T15:53:59.123Z,2024-06-08T12:01:39.577Z
4739,4312,NM007774233,MERCHANT,,MRU,113700,3700,500000,15000000,ACTIVE,true,2024-01-09,2024-02-27T03:32:54.011Z,2024-01-09T02:20:59.014Z,2024-02-27T03:32:54.011Z
4744,4317,NW799524099,WALLET,,MRU,18000,18000,500000,15000000,ACTIVE,true,2023-12-22,2024-08-21T12:22:03.573Z,2023-12-22T04:49:16.642Z,2024-08-21T12:22:03.573Z
4747,4320,NW043922901,WALLET,,MRU,27000,27000,500000,15000000,ACTIVE,true,2024-12-20,2024-12-28T01:21:34.731Z,2024-12-20T18:05:13.007Z,2024-12-28T01:21:34.731Z
4768,4339,NA036993026,AGENT,,MRU,6100,6100,500000,15000000,DORMANT,true,2023-12-05,2024-09-21T01:37:39.628Z,2023-12-05T01:50:12.473Z,2024-09-21T01:37:39.628Z
4775,4346,NW734807756,WALLET,,MRU,1036000,1036000,500000,15000000,ACTIVE,true,2023-05-05,2023-07-22T04:26:57.180Z,2023-05-05T18:02:25.368Z,2023-07-22T04:26:57.180Z
4776,4346,NW945729375,WALLET,,MRU,1984000,1984000,500000,15000000,ACTIVE,false,2023-05-05,2024-05-15T07:30:37.537Z,2023-05-05T18:02:25.368Z,2024-05-15T07:30:37.537Z
4792,4358,NA314778328,AGENT,,MRU,17000,17000,500000,15000000,ACTIVE,true,2022-06-28,2022-07-25T11:35:05.254Z,2022-06-28T03:26:27.909Z,2022-07-25T11:35:05.254Z
4796,4362,NS294890999,SAVINGS,,MRU,16000,16000,500000,15000000,ACTIVE,true,2022-01-31,2022-12-17T20:35:03.045Z,2022-01-31T21:10:21.965Z,2022-12-17T20:35:03.045Z
4803,4369,NW377610743,WALLET,,MRU,2267600,1533000,500000,15000000,ACTIVE,true,2024-11-16,2024-12-20T16:52:33.430Z,2024-11-16T01:31:47.334Z,2024-12-20T16:52:33.430Z
4804,4369,NS315599441,SAVINGS,,MRU,1620300,1893000,500000,15000000,ACTIVE,false,2024-11-16,2024-11-22T15:51:43.237Z,2024-11-16T01:31:47.334Z,2024-11-22T15:51:43.237Z
4810,4375,NA771980405,AGENT,,MRU,27345,13000,500000,15000000,ACTIVE,true,2024-07-25,2024-09-29T22:11:33.023Z,2024-07-25T12:26:57.685Z,2024-09-29T22:11:33.023Z
4813,4377,NS435519695,SAVINGS,,MRU,241000,241000,500000,15000000,ACTIVE,true,2022-08-11,2022-10-31T22:19:45.851Z,2022-08-11T17:17:59.445Z,2022-10-31T22:19:45.851Z
4814,4377,NW028420686,WALLET,,MRU,135000,135000,500000,15000000,ACTIVE,false,2022-08-11,2024-05-11T21:39:31.253Z,2022-08-11T17:17:59.445Z,2024-05-11T21:39:31.253Z
4815,4377,NS549006581,SAVINGS,,MRU,350000,350000,500000,15000000,ACTIVE,false,2022-08-11,2022-11-08T03:52:00.072Z,2022-08-11T17:17:59.445Z,2022-11-08T03:52:00.072Z
4827,4387,NW572991013,WALLET,,MRU,4550,23000,500000,15000000,ACTIVE,true,2023-04-08,2023-11-13T18:26:50.137Z,2023-04-08T09:55:39.340Z,2023-11-13T18:26:50.137Z
4828,4388,NW040508389,WALLET,,MRU,5600,5600,500000,15000000,ACTIVE,true,2023-11-08,2024-05-01T06:21:39.919Z,2023-11-08T10:24:42.343Z,2024-05-01T06:21:39.919Z
4846,4404,NW737248659,WALLET,,MRU,31000,4500,500000,15000000,ACTIVE,true,2023-02-14,2023-04-25T02:54:53.118Z,2023-02-14T00:49:13.172Z,2023-04-25T02:54:53.118Z
4864,4419,NS580077052,SAVINGS,,MRU,1500,42000,500000,15000000,ACTIVE,true,2023-04-22,2024-02-22T05:54:12.995Z,2023-04-22T12:21:58.151Z,2024-02-22T05:54:12.995Z
4882,4436,NW971789479,WALLET,,MRU,66000,44000,500000,15000000,ACTIVE,true,2024-10-10,2024-12-25T13:54:28.238Z,2024-10-10T23:43:06.891Z,2024-12-25T13:54:28.238Z
4883,4437,NW676785137,WALLET,,MRU,27000,27000,500000,15000000,ACTIVE,true,2023-08-23,2024-10-04T22:39:55.116Z,2023-08-23T18:46:22.040Z,2024-10-04T22:39:55.116Z
4890,4444,NW035238534,WALLET,,MRU,535400,16000,500000,15000000,ACTIVE,true,2024-09-24,2024-12-15T18:35:06.692Z,2024-09-24T10:59:15.497Z,2024-12-15T18:35:06.692Z
4894,4448,NS171236395,SAVINGS,,MRU,5600,5600,500000,15000000,ACTIVE,true,2022-09-08,2024-01-15T12:04:25.082Z,2022-09-08T06:37:32.671Z,2024-01-15T12:04:25.082Z
4905,4457,NW559862643,WALLET,,MRU,519,460000,500000,15000000,ACTIVE,true,2024-01-12,2024-02-13T14:46:52.919Z,2024-01-12T13:57:30.347Z,2024-02-13T14:46:52.919Z
4906,4457,NW241826653,WALLET,,MRU,208000,198000,500000,15000000,ACTIVE,false,2024-01-12,2024-02-24T03:40:37.665Z,2024-01-12T13:57:30.347Z,2024-02-24T03:40:37.665Z
4912,4462,NW224646806,WALLET,,MRU,36000,36000,500000,15000000,DORMANT,true,2024-05-11,2024-12-01T17:27:08.666Z,2024-05-11T15:41:44.011Z,2024-12-01T17:27:08.666Z
4919,4469,NS654792547,SAVINGS,,MRU,6800,6800,500000,15000000,ACTIVE,true,2023-07-27,2023-10-13T04:10:31.597Z,2023-07-27T15:21:41.699Z,2023-10-13T04:10:31.597Z
4922,4472,NW775841713,WALLET,,MRU,37000,37000,500000,15000000,DORMANT,true,2023-03-20,2024-08-16T18:04:43.503Z,2023-03-20T11:02:59.797Z,2024-08-16T18:04:43.503Z
4924,4474,NM930431127,MERCHANT,,MRU,1760,18000,500000,15000000,ACTIVE,true,2023-11-30,2024-04-11T10:48:06.634Z,2023-11-30T12:16:41.383Z,2024-04-11T10:48:06.634Z
4933,4481,NW622834950,WALLET,,MRU,3875,28000,500000,15000000,ACTIVE,true,2023-03-19,2023-11-09T17:42:17.127Z,2023-03-19T13:31:50.167Z,2023-11-09T17:42:17.127Z
4956,4500,NW877288222,WALLET,,MRU,100036,18000,500000,15000000,ACTIVE,true,2022-11-09,2023-08-30T03:45:59.474Z,2022-11-09T20:37:49.829Z,2023-08-30T03:45:59.474Z
4957,4501,NW330665469,WALLET,,MRU,49000,49000,500000,15000000,ACTIVE,true,2024-03-04,2024-11-21T18:04:11.679Z,2024-03-04T03:34:21.925Z,2024-11-21T18:04:11.679Z
4980,4520,NS847629309,SAVINGS,,MRU,14000,14000,500000,15000000,ACTIVE,true,2023-02-03,2024-07-18T07:25:55.233Z,2023-02-03T04:03:38.970Z,2024-07-18T07:25:55.233Z
4983,4523,NW254490971,WALLET,,MRU,13150,1900,500000,15000000,ACTIVE,true,2024-03-16,2024-09-01T15:54:31.400Z,2024-03-16T09:25:18.792Z,2024-09-01T15:54:31.400Z
4986,4526,NW676544189,WALLET,,MRU,24000,24000,500000,15000000,DORMANT,true,2022-08-20,2023-11-07T19:12:44.140Z,2022-08-20T21:03:14.261Z,2023-11-07T19:12:44.140Z
4990,4530,NW687077313,WALLET,,MRU,78400,19000,500000,15000000,ACTIVE,true,2024-01-19,2024-04-26T14:49:07.427Z,2024-01-19T22:25:06.383Z,2024-04-26T14:49:07.427Z
5001,4539,NM893270969,MERCHANT,,MRU,38300,15000,500000,15000000,ACTIVE,true,2024-10-09,2024-10-21T22:14:55.515Z,2024-10-09T14:26:10.619Z,2024-10-21T22:14:55.515Z
5003,4541,NW815085202,WALLET,,MRU,32000,32000,500000,15000000,ACTIVE,true,2022-06-26,2024-11-17T21:29:26.960Z,2022-06-26T21:22:54.036Z,2024-11-17T21:29:26.960Z
5009,4547,NW979818344,WALLET,,MRU,5100,18000,500000,15000000,ACTIVE,true,2023-05-04,2023-08-02T07:05:00.321Z,2023-05-04T16:44:34.287Z,2023-08-02T07:05:00.321Z
5014,4552,NW140570908,WALLET,,MRU,31100,30000,500000,15000000,ACTIVE,true,2023-08-04,2023-10-24T11:04:14.499Z,2023-08-04T01:16:19.519Z,2023-10-24T11:04:14.499Z
5022,4560,NW552666723,WALLET,,MRU,14000,14000,500000,15000000,ACTIVE,true,2022-01-19,2022-07-22T12:01:19.355Z,2022-01-19T17:08:12.329Z,2022-07-22T12:01:19.355Z
5046,4580,NW718338042,WALLET,,MRU,49000,49000,500000,15000000,DORMANT,true,2022-08-09,2023-09-16T03:35:27.350Z,2022-08-09T23:59:57.094Z,2023-09-16T03:35:27.350Z
5065,4596,NM484641671,MERCHANT,,MRU,158000,48000,500000,15000000,ACTIVE,true,2023-01-26,2023-12-20T17:11:56.416Z,2023-01-26T12:12:03.939Z,2023-12-20T17:11:56.416Z
5072,4603,NW450476825,WALLET,,MRU,530300,2300,500000,15000000,ACTIVE,true,2022-11-04,2023-11-06T05:16:13.586Z,2022-11-04T11:39:42.126Z,2023-11-06T05:16:13.586Z
5092,4623,NA320560217,AGENT,,MRU,15000,15000,500000,15000000,ACTIVE,true,2024-05-13,2024-09-25T04:19:55.480Z,2024-05-13T16:03:36.128Z,2024-09-25T04:19:55.480Z
5114,4645,NM793750524,MERCHANT,,MRU,1450,25000,500000,15000000,ACTIVE,true,2023-02-03,2024-11-13T15:54:09.745Z,2023-02-03T11:19:41.465Z,2024-11-13T15:54:09.745Z
5116,4647,NW381273925,WALLET,,MRU,5000,48000,500000,15000000,ACTIVE,true,2022-12-30,2023-05-16T05:02:44.560Z,2022-12-30T19:30:28.977Z,2023-05-16T05:02:44.560Z
5129,4658,NM134382844,MERCHANT,,MRU,18000,18000,500000,15000000,CLOSED,true,2023-11-13,2024-12-02T01:29:29.268Z,2023-11-13T19:40:30.192Z,2024-12-02T01:29:29.268Z
5149,4677,NC440417289,CORPORATE,,MRU,8000,50000,500000,15000000,ACTIVE,true,2022-02-22,2024-09-15T01:10:57.815Z,2022-02-22T08:29:47.821Z,2024-09-15T01:10:57.815Z
5158,4686,NW949968010,WALLET,,MRU,15239,11000,500000,15000000,ACTIVE,true,2023-09-19,2024-12-15T19:18:10.492Z,2023-09-19T18:19:13.599Z,2024-12-15T19:18:10.492Z
5165,4693,NW771056771,WALLET,,MRU,32630,34000,500000,15000000,ACTIVE,true,2024-08-04,2024-10-01T21:50:33.209Z,2024-08-04T14:15:13.425Z,2024-10-01T21:50:33.209Z
5177,4705,NS780456543,SAVINGS,,MRU,450,2100,500000,15000000,ACTIVE,true,2022-02-26,2023-01-07T11:40:49.678Z,2022-02-26T04:15:58.742Z,2023-01-07T11:40:49.678Z
5188,4716,NC371320009,CORPORATE,,MRU,8700,8700,500000,15000000,DORMANT,true,2022-07-21,2024-11-20T19:34:19.152Z,2022-07-21T12:22:23.576Z,2024-11-20T19:34:19.152Z
5193,4719,NW382188677,WALLET,,MRU,3332,44000,500000,15000000,ACTIVE,true,2022-08-29,2022-12-28T19:43:01.821Z,2022-08-29T03:13:13.795Z,2022-12-28T19:43:01.821Z
5199,4725,NA137384176,AGENT,,MRU,32000,32000,500000,15000000,FROZEN,true,2024-10-21,2024-12-19T08:56:43.650Z,2024-10-21T08:47:08.208Z,2024-12-19T08:56:43.650Z
5215,4740,NW643542811,WALLET,,MRU,172825,17000,500000,15000000,ACTIVE,true,2022-06-06,2023-09-25T00:33:31.645Z,2022-06-06T06:04:46.852Z,2023-09-25T00:33:31.645Z
5219,4744,NM280809044,MERCHANT,,MRU,46000,46000,500000,15000000,FROZEN,true,2022-09-18,2024-03-06T03:02:27.544Z,2022-09-18T18:46:23.231Z,2024-03-06T03:02:27.544Z
5226,4749,NW152872920,WALLET,,MRU,91250,152000,500000,15000000,ACTIVE,true,2023-04-25,2024-10-12T02:34:28.537Z,2023-04-25T14:56:57.127Z,2024-10-12T02:34:28.537Z
5227,4749,NW204338312,WALLET,,MRU,4750,55000,500000,15000000,ACTIVE,false,2023-04-25,2024-05-01T07:16:34.816Z,2023-04-25T14:56:57.127Z,2024-05-01T07:16:34.816Z
5233,4755,NW288950383,WALLET,,MRU,48000,48000,500000,15000000,ACTIVE,true,2022-12-03,2024-07-23T09:30:25.994Z,2022-12-03T23:30:58.120Z,2024-07-23T09:30:25.994Z
5241,4763,NC548201322,CORPORATE,,MRU,28000,28000,500000,15000000,ACTIVE,true,2023-02-28,2024-04-28T14:53:46.570Z,2023-02-28T09:50:16.103Z,2024-04-28T14:53:46.570Z
5253,4771,NW136811435,WALLET,,MRU,0,15000,500000,15000000,ACTIVE,true,2024-06-07,2024-06-16T23:02:29.419Z,2024-06-07T06:06:51.034Z,2024-06-16T23:02:29.419Z
5281,4799,NW594672590,WALLET,,MRU,5600,5600,500000,15000000,ACTIVE,true,2024-05-12,2024-12-13T02:55:37.571Z,2024-05-12T20:12:15.198Z,2024-12-13T02:55:37.571Z
5287,4805,NW926016688,WALLET,,MRU,1750,25000,500000,15000000,ACTIVE,true,2023-10-31,2024-12-27T16:18:23.714Z,2023-10-31T19:18:16.888Z,2024-12-27T16:18:23.714Z
5300,4818,NA227349519,AGENT,,MRU,40000,40000,500000,15000000,DORMANT,true,2023-07-31,2023-09-03T03:40:39.412Z,2023-07-31T11:52:08.624Z,2023-09-03T03:40:39.412Z
5319,4836,NW020555615,WALLET,,MRU,4100,4100,500000,15000000,CLOSED,true,2023-10-18,2023-12-11T13:44:26.040Z,2023-10-18T23:45:31.938Z,2023-12-11T13:44:26.040Z
5335,4852,NW192881405,WALLET,,MRU,2800,2800,500000,15000000,ACTIVE,true,2024-04-14,2024-12-11T19:37:48.444Z,2024-04-14T05:19:37.713Z,2024-12-11T19:37:48.444Z
5341,4858,NM399191409,MERCHANT,,MRU,16950,13000,500000,15000000,ACTIVE,true,2024-06-15,2024-10-09T20:53:22.904Z,2024-06-15T07:05:36.767Z,2024-10-09T20:53:22.904Z
5343,4860,NC041429519,CORPORATE,,MRU,121600,8900,500000,15000000,ACTIVE,true,2024-01-31,2024-10-30T04:54:12.159Z,2024-01-31T22:59:39.300Z,2024-10-30T04:54:12.159Z
5356,4873,NW350773811,WALLET,,MRU,114850,15000,500000,15000000,ACTIVE,true,2024-02-01,2024-12-09T13:11:23.814Z,2024-02-01T18:49:21.547Z,2024-12-09T13:11:23.814Z
5357,4874,NS101225853,SAVINGS,,MRU,24000,24000,500000,15000000,FROZEN,true,2023-10-11,2023-11-15T12:40:09.766Z,2023-10-11T10:34:42.546Z,2023-11-15T12:40:09.766Z
5362,4877,NW243697434,WALLET,,MRU,6400,6400,500000,15000000,ACTIVE,true,2023-05-28,2023-09-14T20:04:37.190Z,2023-05-28T13:18:11.989Z,2023-09-14T20:04:37.190Z
5363,4878,NW767499029,WALLET,,MRU,1078,16000,500000,15000000,ACTIVE,true,2023-04-08,2024-10-08T02:23:12.813Z,2023-04-08T16:45:25.712Z,2024-10-08T02:23:12.813Z
5375,4890,NC332280635,CORPORATE,,MRU,39000,39000,500000,15000000,ACTIVE,true,2023-05-27,2024-02-16T21:56:06.820Z,2023-05-27T06:59:13.308Z,2024-02-16T21:56:06.820Z
5378,4893,NW592705011,WALLET,,MRU,47000,47000,500000,15000000,ACTIVE,true,2024-04-16,2024-11-04T04:44:22.131Z,2024-04-16T02:36:32.128Z,2024-11-04T04:44:22.131Z
5392,4905,NM015498518,MERCHANT,,MRU,48000,48000,500000,15000000,FROZEN,true,2024-01-13,2024-08-23T19:59:30.012Z,2024-01-13T09:36:06.875Z,2024-08-23T19:59:30.012Z
5402,4913,NW074138522,WALLET,,MRU,149,5900,500000,15000000,ACTIVE,true,2024-10-20,2024-10-27T20:33:03.691Z,2024-10-20T12:27:32.383Z,2024-10-27T20:33:03.691Z
5403,4914,NW436519563,WALLET,,MRU,33400,8300,500000,15000000,ACTIVE,true,2022-08-19,2023-02-08T21:17:26.857Z,2022-08-19T00:31:20.963Z,2023-02-08T21:17:26.857Z
5405,4916,NW634139716,WALLET,,MRU,283475,18000,500000,15000000,ACTIVE,true,2024-12-09,2024-12-13T20:43:56.246Z,2024-12-09T20:00:25.064Z,2024-12-13T20:43:56.246Z
5406,4917,NM842574477,MERCHANT,,MRU,503300,3300,500000,15000000,ACTIVE,true,2024-03-14,2024-07-05T15:33:13.288Z,2024-03-14T06:01:20.964Z,2024-07-05T15:33:13.288Z
5433,4943,NW218023777,WALLET,,MRU,297000,17000,500000,15000000,ACTIVE,true,2023-10-19,2023-11-15T19:09:54.682Z,2023-10-19T00:59:12.974Z,2023-11-15T19:09:54.682Z
5434,4944,NC903015852,CORPORATE,,MRU,14000,14000,500000,15000000,ACTIVE,true,2022-06-05,2024-09-09T18:23:28.709Z,2022-06-05T08:11:26.401Z,2024-09-09T18:23:28.709Z
5435,4945,NW875654340,WALLET,,MRU,2500,2500,500000,15000000,ACTIVE,true,2022-05-08,2024-02-23T17:58:40.394Z,2022-05-08T23:15:59.331Z,2024-02-23T17:58:40.394Z
5441,4951,NS371022343,SAVINGS,,MRU,20000,20000,500000,15000000,ACTIVE,true,2024-04-27,2024-05-21T20:02:14.104Z,2024-04-27T10:36:01.326Z,2024-05-21T20:02:14.104Z
5457,4966,NW905100554,WALLET,,MRU,150,10000,500000,15000000,ACTIVE,true,2022-05-23,2024-09-28T06:47:54.452Z,2022-05-23T21:57:20.120Z,2024-09-28T06:47:54.452Z
5476,4983,NS316942215,SAVINGS,,MRU,1700,1700,500000,15000000,CLOSED,true,2024-01-30,2024-03-13T10:22:54.235Z,2024-01-30T15:57:37.922Z,2024-03-13T10:22:54.235Z
5486,4991,NS436533212,SAVINGS,,MRU,436000,436000,500000,15000000,ACTIVE,true,2022-07-20,2024-06-25T17:37:56.784Z,2022-07-20T16:26:40.781Z,2024-06-25T17:37:56.784Z
5487,4991,NS805955529,SAVINGS,,MRU,228000,228000,500000,15000000,ACTIVE,false,2022-07-20,2024-11-09T04:07:39.729Z,2022-07-20T16:26:40.781Z,2024-11-09T04:07:39.729Z
5488,4991,NW815796997,WALLET,,MRU,63500,69000,500000,15000000,ACTIVE,false,2022-07-20,2023-10-14T18:35:56.298Z,2022-07-20T16:26:40.781Z,2023-10-14T18:35:56.298Z
5504,5003,NW617032379,WALLET,,MRU,50700,700,500000,15000000,ACTIVE,true,2022-08-04,2022-11-21T10:17:48.834Z,2022-08-04T10:55:23.733Z,2022-11-21T10:17:48.834Z
5534,5033,NW811546564,WALLET,,MRU,4409,26000,500000,15000000,ACTIVE,true,2023-04-07,2024-08-24T11:15:35.702Z,2023-04-07T07:56:04.509Z,2024-08-24T11:15:35.702Z
5538,5037,NW091944962,WALLET,,MRU,1895500,1936000,500000,15000000,ACTIVE,true,2024-09-02,2024-10-26T08:20:30.583Z,2024-09-02T15:26:52.686Z,2024-10-26T08:20:30.583Z
5539,5037,NW860259682,WALLET,,MRU,494770,444000,500000,15000000,ACTIVE,false,2024-09-02,2024-11-15T23:49:41.089Z,2024-09-02T15:26:52.686Z,2024-11-15T23:49:41.089Z
5540,5037,NW169525504,WALLET,,MRU,441925,484000,500000,15000000,ACTIVE,false,2024-09-02,2024-09-12T13:53:46.895Z,2024-09-02T15:26:52.686Z,2024-09-12T13:53:46.895Z
5545,5042,NW353233933,WALLET,,MRU,294000,34000,500000,15000000,ACTIVE,true,2024-04-02,2024-04-29T22:38:09.580Z,2024-04-02T02:45:40.349Z,2024-04-29T22:38:09.580Z
5548,5045,NW517605781,WALLET,,MRU,677600,8600,500000,15000000,ACTIVE,true,2022-05-03,2024-10-15T09:44:13.635Z,2022-05-03T01:31:30.600Z,2024-10-15T09:44:13.635Z
5580,5075,NW296561956,WALLET,,MRU,32000,32000,500000,15000000,CLOSED,true,2024-01-23,2024-07-12T11:33:20.178Z,2024-01-23T07:19:10.573Z,2024-07-12T11:33:20.178Z
5582,5077,NA434338212,AGENT,,MRU,84,7800,500000,15000000,ACTIVE,true,2024-05-29,2024-08-27T16:28:37.852Z,2024-05-29T11:21:47.161Z,2024-08-27T16:28:37.852Z
5583,5078,NS614517212,SAVINGS,,MRU,14225,31000,500000,15000000,ACTIVE,true,2023-01-17,2023-02-24T01:47:03.980Z,2023-01-17T04:43:28.210Z,2023-02-24T01:47:03.980Z
5599,5092,NW467775702,WALLET,,MRU,6300,6300,500000,15000000,FROZEN,true,2023-08-21,2024-07-20T20:19:53.920Z,2023-08-21T07:42:23.753Z,2024-07-20T20:19:53.920Z
5630,5121,NA047847509,AGENT,,MRU,65850,29000,500000,15000000,ACTIVE,true,2024-11-21,2024-12-23T11:59:19.901Z,2024-11-21T21:33:21.275Z,2024-12-23T11:59:19.901Z
5643,5134,NA994383454,AGENT,,MRU,1325200,44000,500000,15000000,ACTIVE,true,2023-10-02,2024-11-09T03:56:02.367Z,2023-10-02T15:41:11.156Z,2024-11-09T03:56:02.367Z
5644,5135,NS103159308,SAVINGS,,MRU,4600,4600,500000,15000000,ACTIVE,true,2024-09-03,2024-10-14T21:31:06.625Z,2024-09-03T13:13:01.748Z,2024-10-14T21:31:06.625Z
