id,reference,idempotency_key,transaction_type,transaction_type_label,amount,fee,total_amount,currency,source_account_id,source_account_number,source_user_id,source_user_name,destination_account_id,destination_account_number,destination_user_id,destination_user_name,merchant_id,merchant_code,merchant_name,agency_id,agency_code,agency_name,agent_id,agent_name,status,failure_reason,balance_before,balance_after,node_id,processing_node,sequence_number,channel,device_type,ip_address,description,transaction_date,transaction_time,created_at,completed_at
69705,TX20240116952908,fcf9259d-c1b8-4f04-a99e-0dad9f45e5b0,DEP,,50000,0,50000,MRU,2001,NW022187948,1829,Oumou Niang,,,,,,,,12,NKC-N-012,Agence Nouakchott-Nord 12,47,Diakaridia Fofana,SUCCESS,,366900,416900,NKC-NODE-1,NDB-NODE-2,85430,USSD,ANDROID,10.175.233.22,Dépôt de 50 000 MRU,2024-01-16,10:41:42,2024-01-16T09:41:42.595Z,2024-01-16T09:41:46.271Z
75173,TX20240419266617,f04af7d1-5dd5-4fef-98ad-733bde46a0a4,SAL,,162000,810,162810,MRU,8804,NW863365531,7992,Coumba Diarra,,,,,,,,,,,,,SUCCESS,,1420150,1582150,NKC-NODE-2,NDB-NODE-1,85440,MOBILE_APP,WEB,10.157.209.53,Virement salaire de 162 000 MRU,2024-04-19,09:10:53,2024-04-19T07:10:53.809Z,2024-04-19T07:10:55.250Z
76297,TX20240530591364,d48031ac-7d57-4f31-8633-8161ff578dde,BIL,,48000,100,48100,MRU,7994,NW063135385,7274,Hamady Wane,,,,,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,10375,10375,NDB-NODE-2,NDB-NODE-2,85450,USSD,IOS,10.137.34.39,Paiement facture de 48 000 MRU,2024-05-30,10:03:58,2024-05-30T08:03:58.440Z,
12030,TX20240107179426,c9f64b81-b53f-4294-891a-257922dcf92a,TRF,,3200,25,3225,MRU,4341,NS637446642,3954,Zeinab Mint Mohamed,9818,NW542580247,8910,Yacine Diallo,,,,,,,,,SUCCESS,,472000,468775,NDB-NODE-2,NDB-NODE-1,85460,MOBILE_APP,ANDROID,10.43.39.116,Transfert de 3 200 MRU vers Yacine Diallo,2024-01-07,06:05:28,2024-01-07T05:05:28.988Z,2024-01-07T05:05:31.397Z
88569,TX20240806974525,e0f7345b-bc70-4604-91a8-05ba134dec0c,WIT,,2000,50,2050,MRU,5845,NM655697346,5314,Mbareck Ould Hadrami,,,,,,,,24,NKC-O-005,Agence Nouakchott-Ouest 5,99,Aminetou Mint Abeih,SUCCESS,,2450,400,NDB-NODE-1,NKC-NODE-3,85470,MOBILE_APP,WEB,10.117.20.22,Retrait de 2 000 MRU,2024-08-06,16:13:08,2024-08-06T14:13:08.556Z,2024-08-06T14:13:11.006Z
38458,TX20240313977354,34dac1e7-6562-4939-aa33-3df3c6d3652e,PAY,,10000,150,10150,MRU,8384,NA260591507,7621,Nagi Ould Lemrabott,,,,,471,MRC043989,undefined de Nouakchott Nouakchott-Ouest,,,,,,FAILED,INSUFFICIENT_BALANCE,800,800,NDB-NODE-2,NKC-NODE-1,85480,MOBILE_APP,ANDROID,10.234.47.216,Paiement de 10 000 MRU chez undefined de Nouakchott Nouakchott-Ouest,2024-03-13,12:34:00,2024-03-13T11:34:00.358Z,
98204,TX20241023266617,f04af7d1-5dd5-4fef-98ad-733bde46a0a4,WIT,,40000,400,40400,MRU,9828,NM967854053,8919,El Hadji Niang,,,,,,,,25,NKC-O-006,Agence Nouakchott-Ouest 6,100,Ahmed Ndiaye,FAILED,LIMIT_DAY,336000,336000,NKC-NODE-2,NDB-NODE-1,85490,MOBILE_APP,IOS,10.157.209.53,Retrait de 40 000 MRU,2024-10-23,22:17:10,2024-10-23T20:17:10.171Z,
87831,TX20240515487918,3b843f33-cec4-4822-81ed-7ec5e176050b,DEP,,1000,0,1000,MRU,5928,NC922100663,5388,Wedadi Ould Isselmou,,,,,,,,82,GDM-001,Agence Guidimaka 1,323,Idrissa Ba,SUCCESS,,53000,54000,NDB-NODE-1,NDB-NODE-2,85500,AGENCY,ANDROID,10.175.214.194,Dépôt de 1 000 MRU,2024-05-15,16:02:22,2024-05-15T14:02:22.324Z,2024-05-15T14:02:26.385Z
12918,TX20240815601095,b661e6e6-7b38-4c43-b548-38951c9d1945,TRF,,850,10,860,MRU,9440,NW499325514,8571,Sidina Ould Mahmoud,10103,NW760482099,9172,Mouna Mint Horma,,,,,,,,,SUCCESS,,14140,13280,NKC-NODE-1,NKC-NODE-3,85510,USSD,ANDROID,10.226.108.220,Transfert de 850 MRU vers Mouna Mint Horma,2024-08-15,18:43:19,2024-08-15T16:43:19.583Z,2024-08-15T16:43:23.017Z
74037,TX20241010687401,344b07fc-3ba5-446d-bba8-f0db8060dc51,TRF,,10000,50,10050,MRU,6353,NW981928229,5771,Mahmoud Diakité,2506,NW942962676,2298,Khadijetou Mint Tourad,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,1200,1200,NKC-NODE-2,NKC-NODE-1,85520,MOBILE_APP,IOS,10.190.101.141,Transfert de 10 000 MRU vers Khadijetou Mint Tourad,2024-10-10,15:40:02,2024-10-10T13:40:02.433Z,
67552,TX20240130333945,c09fb1b6-ce51-4e4a-827e-4e6b80e3e41c,PAY,,1300,20,1320,MRU,1837,NW511063367,1674,Jemila Mint Jiddou,,,,,27,MRC843907,undefined Express Trarza,,,,,,SUCCESS,,5926,4606,NDB-NODE-2,NDB-NODE-1,85530,MOBILE_APP,ANDROID,10.195.230.160,Paiement de 1 300 MRU chez undefined Express Trarza,2024-01-30,17:38:56,2024-01-30T16:38:56.979Z,2024-01-30T16:39:01.185Z
27668,TX20240302288296,cf422ecc-3415-4701-97fc-4f04af7d15dd,TRF,,2800,25,2825,MRU,3013,NW351272434,2746,Aicha Mint Maloum,8291,NW046239137,7545,Adama Barry,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,1775,1775,NDB-NODE-1,NKC-NODE-1,85540,USSD,ANDROID,10.88.245.225,Transfert de 2 800 MRU vers Adama Barry,2024-03-02,17:06:48,2024-03-02T16:06:48.787Z,
30597,TX20240317537108,63a31a41-09b4-4ddc-b269-a7580546ad33,WIT,,5000,50,5050,MRU,7273,NW336754083,6620,Gaoussou Sy,,,,,,,,80,GRG-002,Agence Gorgol 2,314,Wedadi Ould El Mamy,SUCCESS,,23050,18000,NDB-NODE-1,NKC-NODE-1,85550,MOBILE_APP,ANDROID,10.243.77.245,Retrait de 5 000 MRU,2024-03-17,18:31:32,2024-03-17T17:31:32.410Z,2024-03-17T17:31:33.947Z
59042,TX20241209175530,2b8afc5e-b2ef-4615-bef9-2df520b86c6c,TRF,,2000,25,2025,MRU,9400,NW744501856,8532,Djibril Kouyaté,5149,NC440417289,4677,Minetou Sow,,,,,,,,,SUCCESS,,379550,377525,NDB-NODE-2,NDB-NODE-1,85560,MOBILE_APP,ANDROID,10.107.125.193,Transfert de 2 000 MRU vers Minetou Sow,2024-12-09,17:07:07,2024-12-09T16:07:07.864Z,2024-12-09T16:07:11.337Z
77001,TX20240830600375,001a50c5-f0c6-4567-9c85-a08a988b1744,TRF,,3500,25,3525,MRU,2282,NW798037529,2089,Dado Dramé,7298,NW330183983,6641,Moctar Diagana,,,,,,,,,FAILED,LIMIT_DAY,11875,11875,NKC-NODE-3,NKC-NODE-2,85570,MOBILE_APP,ANDROID,10.33.130.70,Transfert de 3 500 MRU vers Moctar Diagana,2024-08-30,14:39:39,2024-08-30T12:39:39.279Z,
26055,TX20241129600723,9db59d67-eacf-49b6-a1e6-e67b38c43354,TRF,,1200,25,1225,MRU,6743,NW041040778,6127,Leila Niang,1673,NM419063449,1523,Aminetou Mint El Mokhtar,,,,,,,,,FAILED,KYC_FAIL,42860,42860,NKC-NODE-3,NKC-NODE-2,85580,MOBILE_APP,ANDROID,10.136.57.128,Transfert de 1 200 MRU vers Aminetou Mint El Mokhtar,2024-11-29,16:30:08,2024-11-29T15:30:08.820Z,
88119,TX20240214731097,e8588663-fa11-42e3-9093-71507fd82cfa,TRF,,5300,50,5350,MRU,598,NW393738866,547,Modou Gaye,2128,NS574453592,1947,Mariama Anne,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,950,950,NDB-NODE-2,NDB-NODE-2,85590,MOBILE_APP,ANDROID,10.92.70.140,Transfert de 5 300 MRU vers Mariama Anne,2024-02-14,10:28:36,2024-02-14T09:28:36.604Z,
6472,TX20240815835510,acfe86fa-5a42-48f2-aa26-c67cc2947b1b,TRF,,950,10,960,MRU,2471,NW436635285,2265,Oumou Sow,3940,NA253453016,3592,Yahya Ould Tourad,,,,,,,,,SUCCESS,,41500,40540,NDB-NODE-2,NKC-NODE-3,85600,AGENCY,ANDROID,10.255.119.66,Transfert de 950 MRU vers Yahya Ould Tourad,2024-08-15,09:34:41,2024-08-15T07:34:41.642Z,2024-08-15T07:34:44.615Z
96027,TX20241222108852,01b55313-274f-476e-9f89-a206090f63ba,DEP,,10000,0,10000,MRU,10378,NW804031312,9423,Abdel Rahman Ould Salem,,,,,,,,70,TRZ-001,Agence Trarza 1,279,Yahya Ly,SUCCESS,,87550,97550,NDB-NODE-1,NDB-NODE-2,85610,MOBILE_APP,ANDROID,10.202.196.44,Dépôt de 10 000 MRU,2024-12-22,09:22:13,2024-12-22T08:22:13.837Z,2024-12-22T08:22:14.544Z
40554,TX20241229764687,600f66c3-4b24-48be-8f9a-0b623c604692,WIT,,500,50,550,MRU,6429,NW173220485,5844,Hawa Kane,,,,,,,,57,NKC-S-015,Agence Nouakchott-Sud 15,230,Boubacar Doucouré,FAILED,INSUFFICIENT_BALANCE,244,244,NDB-NODE-1,NKC-NODE-3,85620,WEB,WEB,10.43.159.217,Retrait de 500 MRU,2024-12-29,08:21:19,2024-12-29T07:21:19.877Z,
18399,TX20240108394510,6cd5c185-d653-40d2-ba79-265833e4b8f5,WIT,,2000,50,2050,MRU,4575,NM716717481,4166,Halima Ndiaye,,,,,,,,52,NKC-S-010,Agence Nouakchott-Sud 10,210,Nagi Ould Hadrami,SUCCESS,,3750,1700,NDB-NODE-1,NKC-NODE-1,85630,MOBILE_APP,ANDROID,10.173.220.8,Retrait de 2 000 MRU,2024-01-08,17:09:20,2024-01-08T16:09:20.939Z,2024-01-08T16:09:22.398Z
60573,TX20240110866071,51c17830-be57-4685-9b0f-74481a6f41af,PAY,,45000,675,45675,MRU,10346,NM188652277,9393,Habiboullah Ould Isselmou,,,,,78,MRC980370,undefined El Baraka Nouakchott-Ouest,,,,,,FAILED,INSUFFICIENT_BALANCE,22975,22975,NKC-NODE-3,NDB-NODE-1,85640,USSD,WEB,10.122.11.193,Paiement de 45 000 MRU chez undefined El Baraka Nouakchott-Ouest,2024-01-10,10:48:02,2024-01-10T09:48:02.836Z,
92565,TX20240719768452,75a373b7-82d2-4c0f-bb18-7c698e748c79,TRF,,3600,25,3625,MRU,8812,NW644570648,7998,Mahmoud Ould Ahmed,10277,NW377873212,9337,Habiboullah Ould El Ghassem,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,2475,2475,NKC-NODE-3,NKC-NODE-2,85650,MOBILE_APP,ANDROID,10.150.153.189,Transfert de 3 600 MRU vers Habiboullah Ould El Ghassem,2024-07-19,18:36:10,2024-07-19T16:36:10.675Z,
73032,TX20240407260534,8059001a-50c5-4f0c-a567-9c85a08a988b,TRF,,3200,25,3225,MRU,7314,NW968067676,6657,Dado Touré,7273,NW336754083,6620,Gaoussou Sy,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,2375,2375,NKC-NODE-3,NKC-NODE-1,85660,MOBILE_APP,USSD,10.28.113.66,Transfert de 3 200 MRU vers Gaoussou Sy,2024-04-07,09:20:22,2024-04-07T07:20:22.695Z,
29220,TX20241014074138,61166b63-2fae-413a-8e3c-da264c5fe0b8,BIL,,46000,100,46100,MRU,4905,NW559862643,4457,Mohamed Mahmoud Ould Dah,,,,,,,,,,,,,SUCCESS,,155315,109215,NKC-NODE-2,NKC-NODE-1,85670,MOBILE_APP,USSD,10.65.153.165,Paiement facture de 46 000 MRU,2024-10-14,11:12:11,2024-10-14T09:12:11.958Z,2024-10-14T09:12:13.122Z
56860,TX20240825018333,604a6807-55be-4b1e-b1d7-91caa13c0f09,WIT,,10000,100,10100,MRU,6484,NS920609116,5892,Zakaria Ould Sidi,,,,,,,,33,NKC-O-014,Agence Nouakchott-Ouest 14,136,Sira Kouyaté,SUCCESS,,430600,420500,NKC-NODE-1,NKC-NODE-2,85680,USSD,ANDROID,10.241.248.162,Retrait de 10 000 MRU,2024-08-25,17:59:45,2024-08-25T15:59:45.570Z,2024-08-25T15:59:48.308Z
89204,TX20240912221243,54c8bf4c-9919-4474-b2ca-df40df9c7b39,DEP,,20000,0,20000,MRU,7044,NS638101101,6402,Djibril Baldé,,,,,,,,31,NKC-O-012,Agence Nouakchott-Ouest 12,126,Yero Koita,SUCCESS,,34800,54800,NDB-NODE-1,NKC-NODE-3,85690,USSD,ANDROID,10.234.132.236,Dépôt de 20 000 MRU,2024-09-12,18:55:17,2024-09-12T16:55:17.409Z,2024-09-12T16:55:21.901Z
40246,TX20240729273584,37fe3eb3-68ba-41a5-b3e2-8c31c9478d01,AIR,,1000,0,1000,MRU,7147,NS927833319,6501,Mahjouba Mint Dah,,,,,,,,,,,,,FAILED,INSUF_BAL,53830,53830,NKC-NODE-3,NKC-NODE-1,85700,MOBILE_APP,USSD,10.77.160.168,Recharge crédit de 1 000 MRU,2024-07-29,08:19:54,2024-07-29T06:19:54.022Z,
94600,TX20240727466376,f13abd27-42fa-4c2b-8ec9-364eed8aeb7a,TRF,,5300,50,5350,MRU,6916,NW872617721,6288,Sory Dia,8196,NS003281265,7459,Aissata Mint Dah,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,3550,3550,NDB-NODE-1,NKC-NODE-1,85710,MOBILE_APP,ANDROID,10.42.133.153,Transfert de 5 300 MRU vers Aissata Mint Dah,2024-07-27,15:03:11,2024-07-27T13:03:11.377Z,
41030,TX20240917891696,c2a93eab-c1ee-4503-865c-79ba29480263,TRF,,6200,50,6250,MRU,9356,NW311199218,8492,Meymouna Mint Horma,8988,NS158090591,8160,Mahmoud Ould Zein,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,1150,1150,NDB-NODE-1,NKC-NODE-3,85720,USSD,USSD,10.207.95.186,Transfert de 6 200 MRU vers Mahmoud Ould Zein,2024-09-17,08:24:30,2024-09-17T06:24:30.762Z,
27738,TX20240210207592,630a2938-5853-4678-9017-8ef3793f6949,TRF,,8900,50,8950,MRU,3270,NW942891270,2980,Khadijetou Kouyaté,995,NW202504396,903,Ahmed Salem Ould Khalil,,,,,,,,,SUCCESS,,97032,88082,NDB-NODE-1,NDB-NODE-1,85730,USSD,WEB,10.173.232.239,Transfert de 8 900 MRU vers Ahmed Salem Ould Khalil,2024-02-10,15:32:32,2024-02-10T14:32:32.311Z,2024-02-10T14:32:33.126Z
57013,TX20241209475196,1f9367bd-acd7-4ada-a0e3-65547d3ba222,WIT,,2000,50,2050,MRU,5253,NW136811435,4771,Tekber Mint Taleb,,,,,,,,55,NKC-S-013,Agence Nouakchott-Sud 13,222,Fatoumata Niang,SUCCESS,,6800,4750,NKC-NODE-2,NDB-NODE-2,85740,USSD,IOS,10.89.113.5,Retrait de 2 000 MRU,2024-12-09,09:39:13,2024-12-09T08:39:13.406Z,2024-12-09T08:39:15.107Z
91194,TX20241111718064,2ef615be-f92d-4f52-8b86-c6c67caa269c,DEP,,100000,0,100000,MRU,4309,NM872194052,3927,Hafsata Mint Abeih,,,,,,,,40,NKC-O-021,Agence Nouakchott-Ouest 21,166,Ghalia Kanouté,SUCCESS,,1102600,1202600,NKC-NODE-3,NKC-NODE-1,85750,MOBILE_APP,ANDROID,10.92.79.209,Dépôt de 100 000 MRU,2024-11-11,18:03:19,2024-11-11T17:03:19.465Z,2024-11-11T17:03:21.427Z
31258,TX20240324066574,22a9cd5e-fdf4-441a-978d-51c032bb7951,BIL,,48000,100,48100,MRU,395,NW605568051,362,Cheibany Ould Sidi,,,,,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,3675,3675,NKC-NODE-1,NDB-NODE-2,85760,MOBILE_APP,ANDROID,10.237.39.26,Paiement facture de 48 000 MRU,2024-03-24,21:48:03,2024-03-24T20:48:03.341Z,
7791,TX20240525315717,d9c9db80-8ae6-4c0c-bf2a-c7288747d1ee,TRF,,2800,25,2825,MRU,10618,NW166491627,9642,Fallou Dieng,9730,NS152208805,8831,Mouna Mint Salem,,,,,,,,,SUCCESS,,11879,9054,NDB-NODE-1,NKC-NODE-2,85770,USSD,ANDROID,10.33.157.9,Transfert de 2 800 MRU vers Mouna Mint Salem,2024-05-25,08:27:18,2024-05-25T06:27:18.827Z,2024-05-25T06:27:22.123Z
45727,TX20240310970117,94ffe063-f4df-403b-b1e3-77b0a2e2da73,DEP,,44000,0,44000,MRU,6171,NM461449384,5610,Fatima Mint Horma,,,,,,,,78,BRK-004,Agence Brakna 4,308,Maty Guèye,SUCCESS,,80800,124800,NKC-NODE-3,NKC-NODE-2,85780,MOBILE_APP,IOS,10.31.1.251,Dépôt de 44 000 MRU,2024-03-10,13:47:01,2024-03-10T12:47:01.066Z,2024-03-10T12:47:03.506Z
77232,TX20240219905788,77b37605-449a-4b09-965f-7490110615b1,DEP,,50000,0,50000,MRU,6155,NS017955303,5597,Ghali Ould Khatri,,,,,,,,67,NDB-010,Agence Dakhlet Nouadhibou 10,266,Khadija Mint Brahim,SUCCESS,,307000,357000,NDB-NODE-1,NDB-NODE-1,85790,MOBILE_APP,USSD,10.94.84.25,Dépôt de 50 000 MRU,2024-02-19,15:19:26,2024-02-19T14:19:26.355Z,2024-02-19T14:19:28.768Z
46520,TX20240918280582,d83260e0-c06c-40d7-870b-d8106a1c09f2,TRF,,8600,50,8650,MRU,6829,NW310565829,6205,Youssouf Doucouré,8856,NW241012454,8039,Mariama Diop,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,1700,1700,NDB-NODE-2,NKC-NODE-1,85800,MOBILE_APP,ANDROID,10.253.185.104,Transfert de 8 600 MRU vers Mariama Diop,2024-09-18,09:19:14,2024-09-18T07:19:14.836Z,
83418,TX20240415038298,802b1c45-2db1-4f85-88e3-254141285758,BIL,,28000,100,28100,MRU,7639,NA864562511,6952,Maloum Ould Bouha,,,,,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,3240,3240,NDB-NODE-2,NKC-NODE-2,85810,USSD,ANDROID,10.43.215.169,Paiement facture de 28 000 MRU,2024-04-15,17:08:49,2024-04-15T15:08:49.846Z,
10305,TX20240615211894,5913dfe0-a491-49a8-b5a6-2b92706a2284,TRF,,1600,25,1625,MRU,8566,NS567553639,7785,Mamadou Barry,1257,NW337452322,1140,Yacoub Ould Mahmoud,,,,,,,,,SUCCESS,,1671750,1670125,NKC-NODE-3,NKC-NODE-2,85820,MOBILE_APP,ANDROID,10.23.59.198,Transfert de 1 600 MRU vers Yacoub Ould Mahmoud,2024-06-15,14:32:33,2024-06-15T12:32:33.968Z,2024-06-15T12:32:36.375Z
91945,TX20240323573813,6b68151b-7acc-4080-8c0d-c9c99917c58d,TRF,,5800,50,5850,MRU,10099,NM428953439,9170,Maguette Ba,9818,NW542580247,8910,Yacine Diallo,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,3100,3100,NKC-NODE-1,NKC-NODE-2,85830,MOBILE_APP,ANDROID,10.141.63.102,Transfert de 5 800 MRU vers Yacine Diallo,2024-03-23,18:29:51,2024-03-23T17:29:51.500Z,
54451,TX20241022720108,0a382e4b-1e18-4bbd-93f2-3660b42aaf60,WIT,,500,50,550,MRU,4358,NW376743316,3967,El Mokhtar Sy,,,,,,,,4,NKC-N-004,Agence Nouakchott-Nord 4,16,Demba Doucouré,FAILED,INSUFFICIENT_BALANCE,100,100,NKC-NODE-1,NKC-NODE-2,85840,API,ANDROID,10.93.153.119,Retrait de 500 MRU,2024-10-22,16:13:44,2024-10-22T14:13:44.385Z,
36886,TX20241026232217,b3395fb4-8097-47e1-bc07-33fb7774db78,TRF,,550,10,560,MRU,10939,NW415071368,9929,Mahmoud Koita,464,NS834509849,422,Boubacar Ly,,,,,,,,,FAILED,SYS_ERROR,35000,35000,NKC-NODE-2,NKC-NODE-2,85850,MOBILE_APP,WEB,10.194.153.84,Transfert de 550 MRU vers Boubacar Ly,2024-10-26,20:25:33,2024-10-26T18:25:33.699Z,
65791,TX20240823679733,39623319-3d17-4602-9328-47f90540959a,TRF,,2200,25,2225,MRU,2687,NW882830977,2455,Hamoud Ould Vall,567,NW655723989,519,Zeinab Thiam,,,,,,,,,SUCCESS,,383150,380925,NKC-NODE-2,NKC-NODE-2,85860,MOBILE_APP,ANDROID,10.26.18.244,Transfert de 2 200 MRU vers Zeinab Thiam,2024-08-23,08:10:11,2024-08-23T06:10:11.290Z,2024-08-23T06:10:14.841Z
55898,TX20240921150962,a93ec953-3ae8-486b-a23e-2f827f4b1c77,AIR,,5000,0,5000,MRU,8335,NA338369846,7578,Mahjouba Mint Mokhtar,,,,,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,3484,3484,NDB-NODE-2,NKC-NODE-3,85870,MOBILE_APP,ANDROID,10.171.199.228,Recharge crédit de 5 000 MRU,2024-09-21,12:07:52,2024-09-21T10:07:52.789Z,
97868,TX20240706978022,aea82d91-820e-4180-a99d-b59d67eacf9b,DEP,,20000,0,20000,MRU,5630,NA047847509,5121,Kadiatou Koné,,,,,,,,75,BRK-001,Agence Brakna 1,296,Malick Koné,SUCCESS,,71950,91950,NKC-NODE-3,NKC-NODE-3,85880,USSD,ANDROID,10.109.107.19,Dépôt de 20 000 MRU,2024-07-06,19:12:37,2024-07-06T17:12:37.047Z,2024-07-06T17:12:39.304Z
9059,TX20241031938891,2a927aa7-30ef-4fd1-9014-956badce2fda,BIL,,2100,100,2200,MRU,6442,NM015426874,5856,Zakaria Ould Khatri,,,,,,,,,,,,,SUCCESS,,189800,187600,NDB-NODE-1,NKC-NODE-2,85890,AGENCY,ANDROID,10.179.46.13,Paiement facture de 2 100 MRU,2024-10-31,13:47:40,2024-10-31T12:47:40.525Z,2024-10-31T12:47:41.348Z
42656,TX20240826274284,753d621c-e12b-475d-b749-63d7d8e7ce81,AIR,,100,0,100,MRU,9974,NW234556675,9052,Khady Ba,,,,,,,,,,,,,SUCCESS,,42600,42500,NDB-NODE-1,NDB-NODE-1,85900,USSD,USSD,10.147.195.150,Recharge crédit de 100 MRU,2024-08-26,09:06:57,2024-08-26T07:06:57.662Z,2024-08-26T07:06:59.639Z
55638,TX20241021455433,42fac2b0-ec93-464e-ad8a-eb7a28963714,DEP,,62000,0,62000,MRU,10662,NW184551477,9684,Mor Wade,,,,,,,,46,NKC-S-004,Agence Nouakchott-Sud 4,185,Ahmed Sakho,SUCCESS,,487232,549232,NKC-NODE-1,NDB-NODE-1,85910,MOBILE_APP,ANDROID,10.7.18.61,Dépôt de 62 000 MRU,2024-10-21,10:43:49,2024-10-21T08:43:49.898Z,2024-10-21T08:43:53.092Z
30128,TX20240302810768,f422ecc3-4157-4019-bfc4-f04af7d15dd5,TRF,,2800,25,2825,MRU,3013,NW351272434,2746,Aicha Mint Maloum,8291,NW046239137,7545,Adama Barry,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,1775,1775,NKC-NODE-1,NKC-NODE-3,85920,USSD,ANDROID,10.245.226.244,Transfert de 2 800 MRU vers Adama Barry,2024-03-02,17:06:48,2024-03-02T16:06:48.787Z,
70192,TX20241130655945,bd40e009-caed-4a99-a45e-c96b24ef49fc,TRF,,6000,50,6050,MRU,10378,NW804031312,9423,Abdel Rahman Ould Salem,6467,NW079271823,5877,Youssouf Ould Ahmed,,,,,,,,,SUCCESS,,59550,53500,NKC-NODE-2,NKC-NODE-2,85930,MOBILE_APP,ANDROID,10.92.168.159,Transfert de 6 000 MRU vers Youssouf Ould Ahmed,2024-11-30,09:49:02,2024-11-30T08:49:02.817Z,2024-11-30T08:49:04.188Z
19220,TX20240719858664,05e3067a-d116-4c71-ae63-ae7cb94194cc,DEP,,5000,0,5000,MRU,9811,NW162156343,8903,Mokhtar Fofana,,,,,,,,11,NKC-N-011,Agence Nouakchott-Nord 11,46,Tidiane Dia,SUCCESS,,59000,64000,NDB-NODE-1,NKC-NODE-2,85940,MOBILE_APP,ANDROID,10.221.119.140,Dépôt de 5 000 MRU,2024-07-19,17:02:06,2024-07-19T15:02:06.918Z,2024-07-19T15:02:10.148Z
10101,TX20240118767405,58d8362f-da6f-4334-863b-e62791db4afc,PAY,,13000,195,13195,MRU,6439,NW679846048,5853,Abdel Rahman Sy,,,,,304,MRC963293,undefined du Sahel Nouakchott-Nord,,,,,,SUCCESS,,14000,805,NKC-NODE-1,NDB-NODE-1,85950,MOBILE_APP,ANDROID,10.200.41.246,Paiement de 13 000 MRU chez undefined du Sahel Nouakchott-Nord,2024-01-18,18:46:35,2024-01-18T17:46:35.751Z,2024-01-18T17:46:39.218Z
92498,TX20240515272153,a437fe3e-b368-4ba1-a5f3-e28c31c9478d,TRF,,7500,50,7550,MRU,10424,NW615727424,9463,Zeinab Wade,3617,NW940036058,3312,Abeih Ould El Ghassem,,,,,,,,,SUCCESS,,56650,49100,NKC-NODE-2,NKC-NODE-1,85960,MOBILE_APP,ANDROID,10.9.23.77,Transfert de 7 500 MRU vers Abeih Ould El Ghassem,2024-05-15,11:16:07,2024-05-15T09:16:07.495Z,2024-05-15T09:16:10.968Z
73110,TX20241022610590,f2fb6b6e-bc28-4046-8190-b6a92b247804,TRF,,4800,25,4825,MRU,4933,NW622834950,4481,Saadbouh Barry,9205,NW298180341,8355,Houda Mint Ahmedou,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,3875,3875,NKC-NODE-1,NDB-NODE-1,85970,MOBILE_APP,ANDROID,10.91.46.8,Transfert de 4 800 MRU vers Houda Mint Ahmedou,2024-10-22,05:49:28,2024-10-22T03:49:28.258Z,
15812,TX20240211201304,448d5c51-0386-4c26-9d00-cacd813f74a2,TRF,,7000,50,7050,MRU,826,NW600865960,756,Defa Mint Messoud,6567,NA049373507,5964,Ghalia Mint Khalil,,,,,,,,,SUCCESS,,197000,189950,NDB-NODE-1,NKC-NODE-2,85980,USSD,ANDROID,10.71.162.221,Transfert de 7 000 MRU vers Ghalia Mint Khalil,2024-02-11,11:21:17,2024-02-11T10:21:17.589Z,2024-02-11T10:21:19.754Z
86991,TX20240326323642,5a6dd988-aedf-4061-b4c5-1dfa731804d6,TRF,,3200,25,3225,MRU,10952,NW875240326,9940,Fodé Touré,2767,NW238865152,2532,Cheikh Sidiya Ould Lemrabott,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,200,200,NDB-NODE-2,NDB-NODE-2,85990,MOBILE_APP,ANDROID,10.29.3.249,Transfert de 3 200 MRU vers Cheikh Sidiya Ould Lemrabott,2024-03-26,01:34:55,2024-03-26T00:34:55.250Z,
34947,TX20241216026996,aceaf286-4b38-4be7-b217-d1fc3723f44c,TRF,,7000,50,7050,MRU,9658,NW398185968,8769,Coumba Diallo,8979,NS870478298,8153,Messoud Ly,,,,,,,,,SUCCESS,,68550,61500,NDB-NODE-1,NDB-NODE-1,86000,MOBILE_APP,ANDROID,10.222.6.104,Transfert de 7 000 MRU vers Messoud Ly,2024-12-16,16:42:14,2024-12-16T15:42:14.899Z,2024-12-16T15:42:18.668Z
